# {"t_start": 1554320224.543334, "env_id": "KangarooNoFrameskip-v4"} 
0.0,526,5003.526652
200.0,714,5010.270366
0.0,347,5013.731541
200.0,479,5018.487388
0.0,409,5022.121441
0.0,432,5026.118891
0.0,412,5029.972593
0.0,277,5032.481614
0.0,601,5037.826162
0.0,539,5042.705544
0.0,583,5048.262493
0.0,528,5053.120905
0.0,637,5059.196644
200.0,702,5065.637998
0.0,483,5070.102947
0.0,391,5073.874193
0.0,433,5078.137103
200.0,539,5083.591933
0.0,306,5087.152408
400.0,502,5092.676664
200.0,536,5098.263366
200.0,574,5104.22845
0.0,510,5109.604358
0.0,344,5113.241627
200.0,706,5120.761508
200.0,511,5126.079279
200.0,671,5133.133031
0.0,313,5136.186471
0.0,513,5141.355621
200.0,776,5149.179638
0.0,545,5154.811857
200.0,619,5161.372473
0.0,476,5166.464932
200.0,504,5171.4835
200.0,669,5177.914296
0.0,528,5183.009682
0.0,538,5188.241665
0.0,585,5193.781842
0.0,480,5198.268838
0.0,653,5204.484209
0.0,587,5210.364033
0.0,564,5217.150586
0.0,391,5221.323403
0.0,448,5225.911416
0.0,549,5231.707658
0.0,287,5234.470599
200.0,515,5239.61216
0.0,412,5243.751661
0.0,475,5248.576465
0.0,658,5255.500307
0.0,475,5260.152961
0.0,307,5263.142879
0.0,597,5269.14293
0.0,342,5272.60469
0.0,525,5278.076867
0.0,498,5283.711362
0.0,644,5290.704359
0.0,604,5297.328412
0.0,507,5302.692066
0.0,465,5307.629641
0.0,535,5313.471951
0.0,372,5317.490951
0.0,651,5324.471836
0.0,444,5329.200607
0.0,280,5332.165204
0.0,481,5337.196701
0.0,368,5341.165135
0.0,526,5346.281173
0.0,527,5351.816665
0.0,531,5357.587671
0.0,407,5361.900876
0.0,468,5366.811817
200.0,860,5376.102474
0.0,345,5379.699405
0.0,647,5386.546598
0.0,460,5391.372041
0.0,314,5394.909362
0.0,445,5399.589565
0.0,692,5406.956157
200.0,528,5412.535458
200.0,367,5416.546185
0.0,423,5421.136122
0.0,417,5425.587235
400.0,664,5433.285288
200.0,466,5438.956325
400.0,456,5444.007352
0.0,402,5448.278523
0.0,346,5451.890514
0.0,295,5454.999174
0.0,574,5461.090688
0.0,344,5464.681649
0.0,466,5469.607215
0.0,277,5472.544641
0.0,544,5478.327971
0.0,587,5484.646047
0.0,470,5489.697053
0.0,375,5493.812276
0.0,682,5501.123328
0.0,442,5505.674765
0.0,360,5509.257854
0.0,453,5513.67465
0.0,536,5518.953831
200.0,484,5523.883305
0.0,558,5529.511274
0.0,473,5534.426546
200.0,535,5539.969238
0.0,482,5544.874056
0.0,537,5550.134918
400.0,728,5557.251323
0.0,456,5561.682282
0.0,480,5566.320639
0.0,588,5572.002624
0.0,467,5576.461246
0.0,530,5581.569268
0.0,534,5586.66117
0.0,462,5591.095725
0.0,276,5593.758857
0.0,479,5598.427233
200.0,585,5603.919799
200.0,466,5608.39242
0.0,824,5616.164662
0.0,402,5619.929425
0.0,457,5624.328382
0.0,740,5631.267365
0.0,476,5635.852413
0.0,625,5641.828074
0.0,402,5645.734999
0.0,724,5653.176267
0.0,536,5658.458574
0.0,419,5662.662864
0.0,583,5668.614002
0.0,662,5675.51888
0.0,476,5680.530056
0.0,556,5686.050156
0.0,611,5692.141266
0.0,557,5697.493191
0.0,474,5701.974024
0.0,661,5708.420317
0.0,517,5713.231946
200.0,373,5716.656272
200.0,532,5721.542127
0.0,539,5726.7271
0.0,497,5732.18687
200.0,423,5736.707856
0.0,431,5740.773066
0.0,537,5746.000244
200.0,340,5749.082653
200.0,588,5754.695801
0.0,595,5760.448839
0.0,484,5765.909575
200.0,598,5771.993077
0.0,601,5777.804775
0.0,530,5782.958558
400.0,706,5790.243747
0.0,406,5794.304256
0.0,524,5799.611134
0.0,439,5803.817415
0.0,312,5807.07132
0.0,591,5812.901009
0.0,405,5817.092131
0.0,394,5820.881764
200.0,506,5825.847782
0.0,662,5832.423872
0.0,341,5835.996762
200.0,532,5841.704315
0.0,537,5847.520901
0.0,511,5852.84626
0.0,577,5858.917394
600.0,561,5864.426783
200.0,495,5869.379113
400.0,678,5876.56895
0.0,482,5881.673011
200.0,514,5886.736959
0.0,509,5891.637727
0.0,282,5894.475317
0.0,341,5898.130146
0.0,407,5902.516191
0.0,596,5908.994957
0.0,422,5913.198965
0.0,458,5917.567547
0.0,364,5921.121558
0.0,536,5926.476213
0.0,689,5933.420367
0.0,680,5940.021888
200.0,437,5944.279691
0.0,660,5950.926559
0.0,529,5956.032743
200.0,537,5961.450172
0.0,344,5964.637724
0.0,595,5970.231512
0.0,340,5973.537458
0.0,507,5978.76965
0.0,532,5984.253393
0.0,528,5991.013399
0.0,621,5997.86724
0.0,459,6002.97113
0.0,393,6007.012037
200.0,395,6011.369106
600.0,633,6017.910009
200.0,575,6023.276875
0.0,294,6025.962801
0.0,580,6031.456105
0.0,413,6035.365375
0.0,405,6039.102333
0.0,415,6042.942378
0.0,471,6047.388134
200.0,409,6051.115956
200.0,545,6056.075642
0.0,530,6061.005168
400.0,443,6065.022804
0.0,360,6068.28054
0.0,460,6072.422053
600.0,542,6077.679667
0.0,281,6080.541827
0.0,530,6086.569324
0.0,526,6091.542151
200.0,736,6098.96989
0.0,583,6104.633658
0.0,541,6109.931502
200.0,510,6114.703427
0.0,485,6119.264003
0.0,421,6123.229541
0.0,777,6130.800833
0.0,524,6136.221036
0.0,649,6142.93575
0.0,344,6146.33342
0.0,394,6150.224651
200.0,558,6155.692518
0.0,400,6159.503895
200.0,470,6164.153215
200.0,407,6168.091171
400.0,601,6174.130376
0.0,477,6178.53827
0.0,577,6184.423615
0.0,284,6187.035793
0.0,535,6192.135667
0.0,393,6195.806018
200.0,440,6200.013315
200.0,589,6206.555701
0.0,526,6212.088084
0.0,470,6216.772673
0.0,356,6220.79479
400.0,749,6228.843721
0.0,468,6233.833271
0.0,394,6238.017393
0.0,274,6240.834838
200.0,637,6247.083391
0.0,406,6250.836775
0.0,406,6254.608125
200.0,378,6258.675347
0.0,453,6263.44858
0.0,493,6268.958935
0.0,610,6275.655569
0.0,530,6281.263206
200.0,638,6287.518419
0.0,641,6293.433599
0.0,521,6298.219103
0.0,665,6304.308806
200.0,713,6310.830346
0.0,536,6315.719296
200.0,753,6322.623535
0.0,579,6327.889581
0.0,468,6332.125765
200.0,740,6338.891121
400.0,671,6345.043005
200.0,617,6350.658049
400.0,597,6356.107336
0.0,495,6360.588399
0.0,361,6363.84608
0.0,507,6368.440255
0.0,465,6372.6695
200.0,472,6376.937019
0.0,451,6381.046282
0.0,527,6385.875149
200.0,497,6390.386709
0.0,361,6393.657226
0.0,407,6397.370965
0.0,533,6402.225225
200.0,349,6405.425574
0.0,542,6410.318162
0.0,457,6414.450594
400.0,686,6420.700441
0.0,530,6425.509433
0.0,343,6428.644572
0.0,536,6433.636271
200.0,421,6437.641482
0.0,416,6441.476324
0.0,478,6445.917121
0.0,569,6451.189378
200.0,433,6455.170634
0.0,467,6459.476986
0.0,273,6461.94363
0.0,429,6466.003294
0.0,459,6470.199404
0.0,414,6474.002004
200.0,486,6478.451357
0.0,478,6482.85451
0.0,405,6486.576543
0.0,545,6491.615151
200.0,707,6498.138031
0.0,412,6501.925351
400.0,571,6507.228746
0.0,594,6512.692739
0.0,414,6516.505118
0.0,538,6521.483304
0.0,347,6524.654904
0.0,607,6530.232286
200.0,574,6535.559074
200.0,576,6540.889302
0.0,701,6547.407492
0.0,409,6551.265423
0.0,501,6555.873543
0.0,345,6559.050278
200.0,364,6562.372129
0.0,581,6567.801442
200.0,566,6573.101946
200.0,511,6577.879527
0.0,525,6583.438797
0.0,527,6588.976371
0.0,606,6595.211896
0.0,717,6603.500174
0.0,562,6609.449472
0.0,648,6616.221601
200.0,410,6620.574784
200.0,518,6626.141154
0.0,405,6630.138484
0.0,554,6635.948885
0.0,450,6640.813217
0.0,426,6644.982475
0.0,425,6649.291624
0.0,347,6652.608494
0.0,651,6658.705331
0.0,367,6662.083812
600.0,634,6668.086605
0.0,649,6674.079279
0.0,520,6678.811795
0.0,511,6683.476181
0.0,457,6687.621923
0.0,315,6690.474054
0.0,502,6694.994899
200.0,485,6699.422556
200.0,652,6705.357323
200.0,613,6710.950632
0.0,402,6714.582807
0.0,405,6718.255781
0.0,692,6724.602187
0.0,406,6728.289707
0.0,375,6731.68009
0.0,541,6736.594428
0.0,517,6741.341187
200.0,645,6747.252277
0.0,281,6749.758832
0.0,409,6753.620771
0.0,434,6757.606266
0.0,405,6761.27784
0.0,525,6765.927739
0.0,484,6770.181261
200.0,472,6774.357429
0.0,653,6780.164849
200.0,461,6784.572507
0.0,585,6789.874697
0.0,360,6793.146316
0.0,279,6795.679024
0.0,349,6798.995373
0.0,503,6803.630053
0.0,407,6807.332837
200.0,610,6812.899363
200.0,400,6816.548255
0.0,335,6819.557605
0.0,659,6825.581858
0.0,463,6829.799594
0.0,693,6836.177273
0.0,539,6841.19535
0.0,538,6846.103424
0.0,367,6849.401558
200.0,556,6854.458546
0.0,394,6858.049809
0.0,540,6862.971739
0.0,470,6867.266024
400.0,623,6872.930924
0.0,358,6876.163347
0.0,281,6878.721618
400.0,511,6883.348124
400.0,780,6890.471617
0.0,399,6894.060109
200.0,520,6898.815862
200.0,371,6902.190298
0.0,531,6906.99747
0.0,475,6911.295724
0.0,506,6915.876432
0.0,533,6920.76037
400.0,546,6925.752082
200.0,510,6930.382007
0.0,524,6935.093057
0.0,479,6939.447694
200.0,440,6943.435927
0.0,543,6948.379826
0.0,486,6952.786487
0.0,369,6956.137919
200.0,616,6961.745761
0.0,587,6967.075697
0.0,398,6970.805229
400.0,482,6975.254703
0.0,388,6978.926453
0.0,648,6984.961226
400.0,594,6990.878188
0.0,281,6993.876524
0.0,538,6998.970222
0.0,380,7002.5154
0.0,466,7006.880303
0.0,459,7011.961246
0.0,450,7016.767264
0.0,641,7023.441628
200.0,426,7027.955066
0.0,291,7030.732198
200.0,382,7034.489404
200.0,527,7040.428821
0.0,600,7046.768946
200.0,468,7051.33821
0.0,583,7057.225502
200.0,503,7062.351819
200.0,647,7068.869678
0.0,529,7074.193151
0.0,531,7079.503952
400.0,654,7085.892095
0.0,280,7088.596854
0.0,290,7091.495648
0.0,583,7096.983927
0.0,461,7101.43671
0.0,365,7105.073323
0.0,648,7112.022071
200.0,512,7117.197237
200.0,523,7122.328792
200.0,568,7127.763475
0.0,484,7132.818624
0.0,533,7138.417765
0.0,427,7142.742624
0.0,597,7148.400476
0.0,398,7152.264625
0.0,512,7157.443879
200.0,493,7162.248811
200.0,578,7168.173971
200.0,498,7172.998099
0.0,346,7176.64482
200.0,600,7182.248672
0.0,401,7186.050099
0.0,344,7189.601319
200.0,379,7193.285303
200.0,490,7197.986738
0.0,432,7201.911253
0.0,612,7207.534623
0.0,573,7212.78924
0.0,438,7216.787182
200.0,584,7223.042425
0.0,461,7227.756283
0.0,377,7231.533435
0.0,658,7238.029428
0.0,376,7241.764933
200.0,402,7245.87564
0.0,568,7251.632537
0.0,696,7258.70274
200.0,596,7264.716519
200.0,452,7268.973987
200.0,419,7273.123505
200.0,573,7278.427247
0.0,522,7283.273935
200.0,428,7287.246143
200.0,581,7292.565917
200.0,508,7297.199626
600.0,502,7301.843136
0.0,438,7306.153193
200.0,450,7310.528262
0.0,534,7315.54272
0.0,659,7321.823626
200.0,696,7328.925615
0.0,394,7333.213216
200.0,720,7340.406678
0.0,633,7346.336176
0.0,300,7349.287369
0.0,543,7354.545845
0.0,596,7360.679912
0.0,565,7366.452486
0.0,467,7370.940992
200.0,487,7376.27072
0.0,526,7381.868359
0.0,357,7385.505991
0.0,527,7391.156606
0.0,469,7395.97509
0.0,390,7399.899419
400.0,572,7405.684881
200.0,478,7410.952444
200.0,379,7415.072015
0.0,628,7422.127886
0.0,501,7427.674958
0.0,660,7435.310874
0.0,414,7439.733824
0.0,283,7442.659649
200.0,608,7449.172865
0.0,402,7453.496862
0.0,457,7457.609227
200.0,580,7463.410671
0.0,540,7469.415918
400.0,459,7474.63308
0.0,439,7479.900496
0.0,587,7486.19965
0.0,509,7491.539026
200.0,517,7497.108666
200.0,485,7502.184042
200.0,590,7507.928662
600.0,617,7513.991333
200.0,477,7518.654774
0.0,532,7523.77439
0.0,468,7528.428591
200.0,604,7534.371346
0.0,469,7538.878365
0.0,626,7545.137661
0.0,401,7549.096775
0.0,411,7553.127381
200.0,466,7557.660516
0.0,523,7562.891398
0.0,540,7568.742558
200.0,493,7573.723977
0.0,534,7579.239451
0.0,604,7585.413173
0.0,535,7591.057117
0.0,448,7595.742695
0.0,279,7598.427623
0.0,494,7603.814466
0.0,629,7610.750968
0.0,344,7614.398918
200.0,502,7619.855619
200.0,518,7625.039358
0.0,517,7630.533216
0.0,493,7635.317609
0.0,464,7639.546014
400.0,583,7644.897133
0.0,655,7650.889129
0.0,403,7654.576153
400.0,539,7659.605302
0.0,502,7664.228532
0.0,686,7670.703009
200.0,457,7674.8597
0.0,536,7679.873919
0.0,589,7685.38114
200.0,521,7690.53722
0.0,488,7695.832701
0.0,563,7702.186233
0.0,633,7708.646726
200.0,468,7713.451879
0.0,523,7718.564822
0.0,413,7722.630592
0.0,430,7726.919607
0.0,474,7731.658538
0.0,646,7738.121288
200.0,665,7744.891125
0.0,379,7748.591986
200.0,548,7754.070155
0.0,453,7758.245983
0.0,504,7763.105146
200.0,605,7769.135104
0.0,499,7773.852212
200.0,439,7778.261515
400.0,526,7783.696805
200.0,518,7788.891749
0.0,654,7795.141247
0.0,650,7801.150351
200.0,536,7805.990633
0.0,510,7810.650603
0.0,452,7814.741265
0.0,586,7820.164284
0.0,598,7825.829929
0.0,578,7831.665489
200.0,374,7835.083803
0.0,521,7840.457995
200.0,398,7844.425006
0.0,281,7847.239235
0.0,593,7853.091567
200.0,458,7857.446927
0.0,292,7860.289324
200.0,518,7865.4775
0.0,340,7868.791442
200.0,537,7874.06139
200.0,436,7878.160842
0.0,520,7882.960361
0.0,552,7887.984172
800.0,518,7892.716591
0.0,516,7897.436698
0.0,523,7902.187981
0.0,409,7906.017984
0.0,603,7911.644702
0.0,515,7916.315764
200.0,434,7920.268106
400.0,841,7927.996464
200.0,579,7933.348663
0.0,472,7937.658707
0.0,629,7943.450532
0.0,532,7948.267698
200.0,679,7954.480976
200.0,790,7961.709514
0.0,410,7965.429693
0.0,553,7970.502434
0.0,285,7973.075153
0.0,509,7977.713029
0.0,552,7982.730478
0.0,441,7986.746422
0.0,410,7990.494108
0.0,279,7993.019337
0.0,408,7996.72021
0.0,402,8000.358206
0.0,407,8004.079689
0.0,286,8006.647723
0.0,479,8011.00969
200.0,524,8015.84998
0.0,527,8020.767559
0.0,532,8025.666206
0.0,469,8029.965386
0.0,472,8034.558217
0.0,534,8039.533222
200.0,437,8043.751239
0.0,400,8047.57628
0.0,566,8052.886043
400.0,629,8058.905966
0.0,563,8064.245676
200.0,505,8069.601281
0.0,629,8076.12926
400.0,468,8080.736524
0.0,386,8084.332983
200.0,544,8089.45293
0.0,466,8093.921368
200.0,444,8098.298392
0.0,393,8101.952266
0.0,400,8105.66982
0.0,404,8110.04256
200.0,396,8114.10766
200.0,520,8119.447116
0.0,464,8123.894291
0.0,587,8129.402457
0.0,439,8133.62366
0.0,522,8138.617005
0.0,646,8145.156662
400.0,475,8150.188606
0.0,532,8155.848422
0.0,412,8160.241948
200.0,732,8167.714913
0.0,513,8172.553325
0.0,420,8176.462069
0.0,434,8180.442388
200.0,560,8185.607794
0.0,535,8190.584863
300.0,697,8197.358642
200.0,482,8201.848347
0.0,397,8205.523309
0.0,434,8209.849048
0.0,536,8214.84342
0.0,399,8218.548717
0.0,541,8223.560029
0.0,467,8227.939631
0.0,524,8232.797392
0.0,577,8238.312712
0.0,358,8241.668952
0.0,483,8246.252782
200.0,603,8253.722379
200.0,492,8259.754106
0.0,562,8266.405896
200.0,415,8270.357659
0.0,282,8273.056578
0.0,645,8279.382502
0.0,577,8285.120338
0.0,398,8289.682826
0.0,410,8294.095062
0.0,410,8298.240645
0.0,644,8304.519008
200.0,638,8310.770738
400.0,644,8317.618116
0.0,521,8322.791715
0.0,334,8326.417279
0.0,466,8331.595742
200.0,631,8338.448989
0.0,648,8344.707053
200.0,375,8348.349236
200.0,533,8354.308743
0.0,287,8356.977385
0.0,472,8361.816364
0.0,600,8368.141185
0.0,467,8372.980669
200.0,504,8379.026873
200.0,453,8384.03604
0.0,406,8388.142444
400.0,594,8393.981454
0.0,403,8398.045633
0.0,550,8403.452083
0.0,523,8408.45828
0.0,457,8413.115782
0.0,402,8416.912866
0.0,398,8420.652388
200.0,564,8425.944053
200.0,643,8432.046919
0.0,529,8436.88197
0.0,396,8440.448803
0.0,596,8446.54951
400.0,624,8452.449364
0.0,490,8457.392843
0.0,509,8462.815824
0.0,479,8467.674344
0.0,407,8471.661468
0.0,474,8476.444295
0.0,464,8480.968352
0.0,485,8485.590411
400.0,495,8490.204018
0.0,377,8493.7224
0.0,411,8497.529977
600.0,687,8503.894837
0.0,495,8508.433238
0.0,523,8513.214735
0.0,661,8519.240789
0.0,482,8523.693202
200.0,517,8528.552198
200.0,553,8533.563624
0.0,648,8541.224507
0.0,646,8547.227305
200.0,656,8553.337466
0.0,628,8559.168783
0.0,520,8563.992944
0.0,565,8569.296464
0.0,404,8573.092957
0.0,651,8579.07497
0.0,512,8583.745795
0.0,462,8587.959232
0.0,302,8590.701736
200.0,548,8596.3405
200.0,639,8602.356899
0.0,434,8606.826601
0.0,581,8612.278958
0.0,335,8615.37638
0.0,529,8620.333492
200.0,566,8625.594308
0.0,585,8631.252829
0.0,535,8636.41172
0.0,403,8640.569099
0.0,397,8644.497762
0.0,517,8649.903411
0.0,461,8654.271001
200.0,637,8660.409198
200.0,476,8664.869554
200.0,550,8670.187742
200.0,517,8675.135547
0.0,456,8679.538868
400.0,612,8685.53555
0.0,285,8688.644164
0.0,438,8692.817703
200.0,415,8696.675899
0.0,412,8700.490862
0.0,387,8704.07314
600.0,609,8709.74792
0.0,312,8712.656314
200.0,502,8717.388099
0.0,466,8721.70928
0.0,462,8725.964468
200.0,426,8729.849433
0.0,666,8735.942256
400.0,576,8741.180957
0.0,416,8745.006983
0.0,531,8749.868766
0.0,406,8753.54981
400.0,593,8758.959668
0.0,652,8764.996851
200.0,472,8769.291576
1000.0,689,8775.621813
0.0,519,8780.344561
0.0,519,8785.124717
200.0,480,8789.498929
0.0,409,8793.262066
0.0,579,8798.592038
0.0,501,8803.162189
0.0,633,8809.06994
0.0,535,8813.977107
0.0,606,8819.512605
0.0,603,8825.034322
0.0,461,8829.284244
0.0,526,8834.792445
0.0,469,8839.208256
0.0,435,8843.156279
0.0,508,8847.817181
0.0,462,8852.035051
0.0,341,8855.18061
0.0,617,8861.47893
200.0,562,8867.178147
0.0,652,8873.772758
0.0,405,8877.745223
0.0,536,8883.122013
0.0,421,8887.234771
0.0,405,8891.258773
0.0,282,8893.910961
0.0,356,8897.40941
0.0,495,8902.328043
0.0,667,8908.473024
0.0,422,8912.343754
200.0,541,8917.282392
0.0,490,8921.792121
0.0,469,8926.104365
0.0,479,8930.505204
0.0,339,8933.594587
0.0,339,8936.667648
0.0,317,8939.535229
0.0,400,8943.219665
0.0,347,8946.357423
0.0,661,8952.436326
0.0,547,8957.422659
0.0,474,8961.76447
0.0,417,8965.602494
200.0,708,8972.157109
0.0,280,8974.705008
0.0,420,8978.551134
0.0,415,8982.327482
0.0,413,8986.10528
0.0,281,8988.680007
0.0,356,8991.954155
0.0,464,8996.173512
0.0,406,8999.890597
0.0,467,9004.179127
0.0,277,9006.688487
0.0,284,9009.300078
0.0,335,9012.342719
0.0,404,9016.054673
0.0,404,9019.757346
0.0,337,9022.81073
0.0,338,9025.85257
0.0,401,9029.552823
0.0,339,9032.610981
0.0,279,9035.163424
0.0,600,9040.679752
0.0,343,9043.80413
0.0,702,9050.263459
0.0,661,9056.368574
0.0,470,9060.668645
400.0,432,9064.675739
0.0,382,9068.18729
0.0,276,9070.69054
0.0,468,9074.965146
0.0,281,9077.536951
0.0,460,9081.723577
0.0,413,9085.482304
0.0,339,9088.575809
0.0,338,9091.661158
400.0,598,9097.128775
0.0,347,9100.305045
0.0,341,9103.399759
0.0,537,9108.370032
0.0,401,9112.013238
0.0,345,9115.171246
0.0,467,9119.385777
0.0,544,9124.391744
0.0,467,9128.66876
0.0,412,9132.438457
0.0,524,9137.327457
0.0,531,9142.338121
0.0,530,9147.186634
200.0,435,9151.155724
0.0,277,9153.6646
0.0,280,9156.19669
200.0,385,9159.693496
0.0,530,9164.490661
200.0,340,9167.642414
400.0,569,9172.83375
0.0,406,9176.529438
0.0,451,9180.649936
0.0,452,9184.775865
0.0,469,9189.111072
0.0,418,9192.921717
0.0,482,9197.368671
0.0,462,9201.570193
0.0,456,9205.721862
400.0,438,9209.801955
0.0,340,9213.04919
0.0,277,9215.739071
0.0,483,9220.158539
200.0,718,9226.739822
0.0,574,9231.994025
0.0,341,9235.088007
200.0,558,9240.231799
0.0,455,9244.349399
0.0,579,9249.675433
200.0,517,9254.391594
0.0,601,9259.935936
0.0,540,9264.885614
0.0,472,9269.219615
0.0,341,9272.328252
0.0,472,9276.62738
200.0,445,9280.717028
0.0,389,9284.238683
200.0,493,9288.773257
0.0,488,9293.260174
0.0,558,9298.38337
200.0,644,9304.375648
0.0,404,9308.111034
0.0,457,9312.321701
200.0,658,9318.424
0.0,487,9322.929737
0.0,285,9325.509287
0.0,442,9329.554239
0.0,428,9333.471421
0.0,404,9337.135225
0.0,411,9340.909635
0.0,462,9345.153504
0.0,291,9347.771654
600.0,553,9352.907292
200.0,483,9357.299221
0.0,400,9360.934574
0.0,609,9366.553404
0.0,285,9369.163668
0.0,517,9373.904003
0.0,400,9377.583362
0.0,281,9380.11145
0.0,473,9384.452591
200.0,556,9389.626239
0.0,474,9394.062791
0.0,344,9397.458931
0.0,281,9399.963366
0.0,524,9405.008967
0.0,552,9410.160849
0.0,288,9412.869972
0.0,468,9417.223209
0.0,487,9421.920746
0.0,469,9426.457285
0.0,429,9430.725518
0.0,400,9434.721164
200.0,525,9439.854359
0.0,314,9442.680358
200.0,597,9448.162905
0.0,409,9451.859039
200.0,477,9456.215315
0.0,339,9459.262583
0.0,604,9464.756617
0.0,487,9469.165774
200.0,472,9473.462788
200.0,476,9477.780725
0.0,590,9483.130986
0.0,352,9486.328046
0.0,464,9490.550021
0.0,622,9496.208442
0.0,399,9499.801611
0.0,473,9504.118835
0.0,275,9506.558094
200.0,497,9511.080714
0.0,405,9514.740558
200.0,361,9517.966055
0.0,456,9522.08606
200.0,716,9528.62231
0.0,406,9532.28121
0.0,524,9537.030565
200.0,504,9541.592113
0.0,485,9545.988907
0.0,499,9550.524716
200.0,632,9556.265454
0.0,530,9561.127995
600.0,565,9566.292339
0.0,447,9570.351632
0.0,523,9575.158723
0.0,653,9581.129116
200.0,442,9585.133682
0.0,617,9590.753681
0.0,502,9595.288954
400.0,564,9600.439102
200.0,408,9604.142769
0.0,309,9606.969489
0.0,517,9611.682701
0.0,343,9614.778018
0.0,533,9619.632015
200.0,380,9623.057728
0.0,431,9627.00143
200.0,366,9630.319267
0.0,550,9635.329598
0.0,498,9639.877803
0.0,631,9645.691309
0.0,493,9650.155098
400.0,659,9656.236622
0.0,630,9661.953329
0.0,416,9665.699879
0.0,410,9669.410622
0.0,371,9672.780913
200.0,495,9677.277996
0.0,595,9682.711297
200.0,558,9687.814548
200.0,392,9691.358192
0.0,401,9694.966549
0.0,340,9698.036345
0.0,458,9702.170499
0.0,477,9706.527199
200.0,513,9711.174818
0.0,367,9714.482303
200.0,515,9719.169085
0.0,399,9722.795334
200.0,597,9728.227355
200.0,393,9731.822414
0.0,540,9736.71623
0.0,415,9740.510735
0.0,541,9745.564149
0.0,485,9749.943633
0.0,570,9755.140812
0.0,462,9759.352062
0.0,603,9764.850265
200.0,470,9769.111204
0.0,456,9773.22654
200.0,547,9778.197671
0.0,453,9782.29728
200.0,407,9785.976175
0.0,662,9792.183771
0.0,523,9796.9941
200.0,422,9800.941797
0.0,533,9805.987396
0.0,619,9811.740148
0.0,335,9814.70814
0.0,535,9819.578859
0.0,487,9823.949246
0.0,340,9826.968858
0.0,467,9831.160095
200.0,375,9834.475942
0.0,398,9838.0406
0.0,285,9840.558339
0.0,453,9844.601221
0.0,397,9848.101679
0.0,311,9850.761834
200.0,363,9854.076463
200.0,347,9857.201411
200.0,705,9863.594378
0.0,342,9866.675644
200.0,443,9870.643463
200.0,585,9875.986739
0.0,499,9880.463585
0.0,345,9883.555724
200.0,367,9886.849213
200.0,565,9892.027409
0.0,347,9895.121276
0.0,456,9899.210569
0.0,609,9904.719518
0.0,380,9908.12638
200.0,562,9913.208559
0.0,852,9920.991535
400.0,491,9925.445285
0.0,540,9930.322774
200.0,478,9934.617529
0.0,644,9940.413132
0.0,544,9945.340539
0.0,334,9948.333118
200.0,399,9951.924151
0.0,473,9956.165388
100.0,570,9961.288968
200.0,494,9965.749302
0.0,333,9968.715966
0.0,602,9974.133519
0.0,434,9978.042167
0.0,533,9982.839452
0.0,467,9987.042942
0.0,594,9992.394921
0.0,487,9996.77792
0.0,364,10000.051401
0.0,363,10003.287504
0.0,463,10007.543014
200.0,486,10011.907242
0.0,413,10015.619858
0.0,479,10019.920196
0.0,408,10023.954454
0.0,536,10029.054706
0.0,466,10033.647712
0.0,413,10038.253968
0.0,449,10042.516093
