# {"env_id": "KangarooNoFrameskip-v4", "t_start": 1554392753.680246} 
200.0,406,16242.675172
0.0,476,16248.243274
0.0,422,16253.860246
0.0,451,16259.851218
0.0,481,16266.262105
200.0,464,16272.414639
400.0,591,16280.332422
0.0,294,16284.20207
200.0,486,16290.655803
0.0,595,16298.603539
200.0,475,16304.90468
400.0,590,16312.78759
400.0,554,16320.141947
400.0,675,16329.165804
200.0,607,16337.247186
200.0,554,16344.645357
200.0,490,16351.196864
400.0,642,16359.738012
200.0,626,16368.109616
400.0,577,16375.80403
200.0,597,16383.812567
200.0,458,16389.870395
400.0,565,16397.352375
200.0,565,16404.905135
200.0,600,16412.889798
200.0,412,16418.342186
400.0,528,16425.404324
200.0,409,16430.919653
200.0,584,16438.693854
200.0,348,16443.294578
0.0,717,16452.938977
0.0,677,16462.064075
0.0,559,16469.560019
200.0,470,16475.789392
0.0,465,16481.970851
200.0,626,16490.32051
0.0,358,16495.073349
0.0,436,16500.832903
600.0,714,16510.36344
600.0,491,16516.901946
200.0,541,16524.14653
600.0,531,16531.268476
0.0,342,16535.746528
0.0,462,16541.909041
0.0,463,16548.06856
0.0,406,16553.414226
0.0,350,16558.120667
200.0,340,16562.60467
200.0,602,16570.63319
400.0,541,16577.8309
200.0,703,16587.312533
600.0,611,16595.474728
0.0,562,16602.956711
200.0,614,16611.223598
0.0,680,16620.344195
200.0,568,16627.902936
600.0,609,16636.041195
0.0,270,16639.615599
400.0,460,16645.734263
0.0,463,16651.859849
600.0,473,16658.226841
200.0,534,16665.278938
400.0,499,16671.967081
200.0,584,16679.742275
400.0,591,16687.669035
0.0,476,16694.023063
0.0,345,16698.609799
0.0,373,16703.667232
0.0,404,16709.055851
200.0,401,16714.393568
0.0,285,16718.245262
200.0,537,16725.443003
200.0,541,16732.683634
200.0,337,16737.178608
200.0,337,16741.672587
0.0,341,16746.192494
200.0,406,16751.622964
400.0,499,16758.318568
0.0,600,16767.2295
0.0,347,16771.880283
0.0,537,16779.115927
200.0,397,16784.438684
0.0,535,16791.55069
200.0,528,16798.619744
0.0,272,16802.257048
200.0,398,16807.582764
200.0,454,16814.658864
400.0,484,16821.156481
200.0,398,16826.610855
200.0,340,16831.115835
200.0,340,16835.639699
0.0,398,16840.984433
0.0,281,16844.704445
200.0,339,16849.382929
0.0,348,16853.983654
0.0,336,16858.546448
200.0,461,16864.741838
200.0,463,16871.035001
0.0,529,16878.120044
0.0,642,16886.827748
600.0,605,16894.980935
200.0,476,16901.364856
0.0,551,16909.24577
0.0,649,16917.906598
0.0,401,16923.24332
200.0,655,16932.094638
200.0,527,16939.113893
200.0,402,16944.466574
200.0,410,16950.002728
0.0,342,16954.484771
0.0,466,16960.777899
200.0,397,16966.042813
200.0,398,16971.376576
400.0,400,16976.729255
400.0,399,16982.031037
0.0,398,16987.367759
200.0,464,16993.599088
200.0,466,16999.792552
600.0,464,17006.046459
200.0,350,17010.819691
0.0,605,17019.066615
0.0,400,17024.396701
0.0,357,17029.094028
0.0,409,17034.504776
200.0,339,17038.970547
0.0,344,17043.567672
0.0,641,17052.17522
200.0,572,17059.829439
0.0,620,17068.106847
200.0,392,17073.321314
0.0,391,17078.513686
0.0,406,17083.950631
600.0,507,17090.722426
0.0,591,17098.576034
200.0,827,17109.690954
0.0,412,17115.163013
0.0,625,17123.604597
0.0,401,17129.019765
200.0,471,17135.22073
0.0,273,17138.846683
200.0,335,17143.344911
0.0,276,17147.000634
0.0,528,17154.151494
0.0,461,17160.390465
200.0,720,17170.117375
600.0,630,17178.52069
0.0,611,17186.727948
0.0,402,17192.096633
0.0,290,17196.007552
0.0,381,17201.122864
0.0,474,17207.516473
200.0,397,17212.799462
200.0,458,17218.900635
200.0,534,17226.173571
200.0,347,17230.989018
0.0,536,17238.231233
400.0,460,17244.548096
0.0,405,17249.94706
200.0,397,17255.308942
200.0,630,17263.917023
0.0,468,17270.223094
200.0,484,17276.809633
0.0,544,17284.27756
400.0,583,17292.287661
200.0,590,17300.424719
400.0,626,17309.173734
400.0,617,17317.671796
400.0,724,17327.714706
200.0,576,17335.658272
400.0,605,17345.161512
400.0,490,17353.410771
200.0,607,17366.660108
600.0,535,17374.64151
200.0,488,17381.47454
200.0,467,17388.909304
200.0,602,17397.669226
0.0,461,17404.166828
0.0,357,17409.169445
200.0,453,17415.641116
200.0,521,17423.134096
200.0,409,17428.770019
200.0,377,17433.915218
200.0,533,17441.464021
200.0,528,17448.878185
200.0,534,17456.03005
200.0,526,17463.028327
600.0,765,17474.029927
400.0,491,17481.492959
400.0,635,17491.900082
400.0,473,17498.381774
200.0,568,17506.407803
400.0,634,17515.544075
200.0,516,17522.739787
200.0,644,17531.668931
200.0,527,17539.254112
200.0,354,17544.533986
400.0,615,17553.105091
400.0,603,17563.821625
0.0,582,17573.350048
400.0,525,17581.616481
600.0,461,17588.339003
200.0,453,17595.351844
400.0,643,17605.812706
200.0,404,17611.951909
200.0,580,17621.099911
400.0,575,17629.683506
200.0,384,17635.586061
400.0,543,17643.554303
600.0,499,17651.095059
600.0,521,17658.981906
0.0,614,17668.809987
200.0,576,17677.54605
0.0,400,17683.5351
0.0,397,17689.640318
0.0,342,17694.796556
200.0,358,17700.156811
200.0,568,17708.587812
200.0,495,17716.056068
200.0,679,17726.295082
0.0,514,17735.479215
200.0,471,17743.064912
0.0,343,17748.332911
200.0,613,17758.023165
0.0,476,17766.212775
400.0,390,17772.396773
400.0,526,17782.26995
1000.0,666,17795.639476
400.0,592,17805.661797
200.0,592,17814.814526
400.0,591,17823.606663
400.0,521,17832.368904
400.0,641,17842.110236
200.0,634,17852.014766
400.0,463,17859.406676
400.0,575,17871.788433
200.0,491,17878.990089
200.0,485,17887.03805
200.0,502,17894.680578
200.0,700,17905.452897
600.0,576,17913.905191
800.0,647,17923.33295
200.0,505,17930.626434
800.0,644,17939.884698
400.0,549,17947.800714
0.0,396,17953.496636
200.0,503,17960.7105
600.0,668,17970.384466
400.0,622,17980.581335
0.0,501,17988.254531
200.0,391,17994.024408
200.0,465,18001.086696
0.0,279,18004.915274
200.0,395,18010.507433
600.0,580,18018.51245
200.0,515,17025.554404
200.0,347,17030.395596
0.0,389,17035.687411
600.0,604,17044.37719
0.0,650,17053.46476
600.0,669,17063.93383
0.0,509,17071.538987
0.0,404,17077.101953
200.0,345,17081.915503
200.0,419,17088.101141
200.0,535,17095.470545
0.0,668,17105.020304
0.0,470,17111.783329
0.0,285,17115.779905
0.0,394,17122.065549
200.0,540,17130.737837
0.0,340,17135.840685
200.0,351,17141.112847
200.0,353,17146.510224
0.0,405,17153.304774
0.0,416,17160.124335
0.0,290,17164.724285
200.0,552,17173.192605
0.0,540,17181.238087
400.0,521,17189.666292
0.0,346,17194.989603
200.0,430,17200.981189
200.0,466,17207.464757
600.0,474,17214.152554
0.0,538,17222.876668
200.0,474,17229.858808
200.0,603,17238.186274
0.0,465,17244.548069
0.0,410,17250.278714
200.0,345,17255.166373
0.0,286,17259.238979
0.0,532,17267.522938
200.0,336,17272.288729
200.0,403,17278.111253
200.0,406,17284.506208
200.0,471,17291.371546
200.0,487,17298.949258
0.0,405,17305.034176
0.0,287,17309.055213
200.0,526,17316.489135
0.0,406,17322.12992
0.0,276,17325.952098
800.0,573,17334.826569
200.0,584,17343.360378
600.0,761,17354.480525
200.0,474,17361.184536
200.0,522,17368.473972
200.0,446,17374.609029
200.0,457,17381.160288
200.0,495,17389.445323
600.0,644,17401.203664
200.0,357,17407.941627
0.0,520,17416.903846
400.0,522,17425.798172
400.0,638,17440.60815
200.0,452,17448.090241
800.0,662,17460.690809
400.0,449,17468.487835
200.0,620,17479.827815
200.0,538,17489.347236
600.0,525,17498.264964
400.0,445,17506.011361
0.0,348,17512.294907
800.0,702,17525.031294
400.0,461,17533.077675
200.0,471,17541.239003
0.0,347,17547.215352
0.0,394,17554.298773
400.0,493,17563.153318
600.0,482,17570.273694
200.0,585,17579.256433
600.0,501,17586.602833
200.0,462,17593.284176
200.0,472,17600.078902
0.0,467,17606.901806
400.0,431,17613.109232
0.0,382,17618.587394
400.0,587,17628.227161
600.0,664,17638.447537
0.0,384,17644.317975
0.0,506,17652.414343
800.0,724,17662.897907
0.0,451,17670.236022
800.0,654,17679.554516
600.0,597,17688.268389
800.0,625,17697.488091
200.0,544,17705.282245
400.0,504,17712.632727
600.0,597,17721.416511
400.0,499,17728.974727
200.0,559,17737.505342
0.0,575,17746.673469
0.0,339,17751.551149
0.0,403,17757.296012
200.0,428,17763.487711
200.0,341,17768.86897
0.0,271,17773.187146
400.0,532,17781.127729
0.0,415,17786.943464
400.0,419,17793.416637
200.0,334,17798.360299
200.0,337,17803.055715
0.0,272,17806.89609
600.0,500,17813.790041
200.0,402,17819.338034
600.0,620,17827.979473
600.0,614,17836.318121
400.0,596,17844.489848
400.0,653,17853.376336
0.0,344,17857.98882
200.0,370,17863.019733
400.0,626,17871.569753
0.0,498,17878.299776
200.0,346,17882.924083
0.0,279,17886.682875
600.0,618,17895.087705
400.0,502,17901.897002
0.0,401,17907.445964
200.0,407,17913.670614
1000.0,656,17924.833383
0.0,506,17931.938635
400.0,520,17939.259152
200.0,492,17946.539788
600.0,662,17956.861508
400.0,573,17964.770029
200.0,619,17973.611577
200.0,519,17980.987603
200.0,415,17986.919911
400.0,629,17995.762317
800.0,604,18004.226861
600.0,535,18011.619577
0.0,387,18016.871479
400.0,497,18023.902574
0.0,610,18032.4946
400.0,483,18039.164352
400.0,486,18046.006006
600.0,606,18054.361795
400.0,494,18061.017376
600.0,450,18067.365476
400.0,488,18074.064865
200.0,548,18081.70534
0.0,507,18088.832662
400.0,479,18095.455898
800.0,593,18103.464673
200.0,614,18111.770726
1000.0,609,18119.930057
200.0,358,18124.692603
600.0,612,18132.968406
200.0,784,18143.531131
600.0,572,18151.595782
0.0,411,18157.579526
400.0,523,18165.805182
0.0,357,18171.44814
600.0,502,18181.00372
600.0,649,18191.789559
200.0,491,18198.748459
600.0,721,18208.907474
200.0,458,18215.155353
600.0,590,18223.077319
0.0,453,18229.203937
600.0,692,18239.040754
400.0,395,18244.656488
600.0,546,18252.475541
0.0,398,18258.153686
200.0,470,18265.083679
400.0,624,18274.718498
600.0,597,18283.452551
200.0,492,18291.224759
600.0,597,18300.177776
800.0,619,18309.117645
200.0,485,18316.097416
200.0,451,18322.411868
200.0,527,18329.844166
0.0,477,18336.785103
200.0,400,18342.605346
400.0,516,18349.986801
400.0,610,18358.998963
200.0,504,18366.438963
800.0,588,18374.733794
600.0,626,18383.343999
0.0,617,18392.327743
600.0,593,18401.164534
300.0,570,18409.578128
0.0,272,18413.565704
200.0,335,18418.206949
0.0,336,18422.924274
0.0,334,18427.723387
1000.0,597,18436.313727
400.0,594,18445.242965
0.0,332,18449.745356
0.0,273,18453.473744
0.0,267,18457.351725
0.0,389,18462.760256
1200.0,588,18471.321064
0.0,332,18475.806192
0.0,594,18484.188751
600.0,585,18492.965427
800.0,630,18502.630743
200.0,516,18510.130764
400.0,453,18516.690788
600.0,617,18525.82193
400.0,507,18533.334151
400.0,401,18539.187836
600.0,502,18546.489276
400.0,679,18555.984509
400.0,775,18566.772922
400.0,674,18576.060975
0.0,552,18583.740464
200.0,513,18591.04515
600.0,659,18600.795938
200.0,362,18606.140157
800.0,762,18617.653722
200.0,503,18624.76689
200.0,619,18633.858836
200.0,598,18642.474647
0.0,504,18651.387704
600.0,601,18660.266421
400.0,612,18669.228825
600.0,620,18677.892593
200.0,465,18684.682933
600.0,473,18691.574791
600.0,740,18701.691127
400.0,603,18709.96316
400.0,475,18716.419571
600.0,602,18724.600377
200.0,506,18732.078133
400.0,572,18741.256818
800.0,592,18750.17124
200.0,528,18757.705462
0.0,274,18761.512903
600.0,630,18770.710977
600.0,600,18779.913722
600.0,703,18790.438729
800.0,607,18798.601571
600.0,609,18806.985061
400.0,496,18813.946402
200.0,707,18824.28937
200.0,494,18831.083728
400.0,487,18838.332267
400.0,540,18846.602488
400.0,601,18856.730503
400.0,594,18866.043267
600.0,541,18874.741603
400.0,572,18883.464828
200.0,485,18891.213871
200.0,456,18898.943401
200.0,398,18905.263486
400.0,501,18912.964031
400.0,474,18919.583255
200.0,411,18925.658404
0.0,276,18929.955863
200.0,404,18935.854503
0.0,274,18939.558547
400.0,603,18947.885183
400.0,402,18953.729028
200.0,403,18960.09437
400.0,470,18966.63073
200.0,485,18973.765282
400.0,551,18981.856525
200.0,467,18988.389757
400.0,532,18996.161735
800.0,573,19004.42624
400.0,679,19014.372113
400.0,625,19023.636176
800.0,587,19032.037328
400.0,582,19040.253546
800.0,578,19048.822665
800.0,577,19056.959934
200.0,598,19065.431606
400.0,471,19071.915998
600.0,612,19080.349711
800.0,626,19089.211708
400.0,493,19096.248298
400.0,597,19104.589465
800.0,604,19112.992644
800.0,692,19122.865852
200.0,500,19129.835028
400.0,630,19138.453424
800.0,729,19148.404452
200.0,505,19155.443629
1000.0,741,19165.871019
400.0,577,19174.057247
600.0,621,19182.899917
400.0,570,19190.760651
200.0,473,19197.306627
200.0,509,19204.349079
800.0,605,19212.604011
600.0,553,19220.159142
400.0,560,19227.84626
400.0,576,19235.73976
200.0,698,19245.357529
200.0,497,19252.116148
0.0,457,19258.320521
400.0,407,19263.896306
400.0,451,19270.065415
400.0,597,19278.228368
400.0,591,19286.325639
600.0,527,19293.638207
600.0,540,19301.168299
400.0,630,19310.170935
800.0,581,19318.369504
600.0,684,19328.001271
400.0,542,19335.81298
200.0,638,19344.856675
0.0,447,19351.30525
400.0,486,19358.401572
400.0,466,19366.152289
200.0,580,19374.468618
400.0,664,19383.633953
600.0,598,19392.035183
400.0,635,19400.891399
1000.0,713,19410.878092
800.0,619,19419.490417
600.0,607,19427.995177
800.0,587,19436.145177
1000.0,536,19443.628171
600.0,630,19452.66222
1000.0,603,19461.266665
0.0,395,19466.789547
200.0,488,19473.694513
400.0,636,19482.722954
400.0,496,19489.679552
600.0,771,19500.445104
200.0,501,19507.338686
400.0,484,19514.035083
600.0,605,19522.529853
800.0,605,19530.885649
400.0,596,19539.250629
600.0,516,19546.275525
400.0,603,19554.473112
400.0,588,19562.47291
800.0,588,19570.67798
400.0,609,19579.179711
400.0,659,19588.376534
800.0,586,19596.502876
200.0,617,19604.933227
600.0,512,19612.137227
600.0,506,19619.086236
400.0,450,19625.184737
800.0,571,19632.960785
400.0,603,19641.139293
400.0,573,19649.097713
1000.0,599,19657.343341
200.0,504,19664.690483
800.0,566,19672.691197
200.0,408,19678.404857
0.0,391,19683.796711
600.0,587,19692.305505
400.0,601,19700.628743
400.0,571,19708.508161
400.0,490,19715.337816
600.0,606,19723.813653
200.0,390,19729.39414
400.0,638,19738.509613
800.0,515,19745.711406
200.0,405,19751.491101
600.0,467,19758.538347
400.0,528,19767.192502
400.0,528,19777.583855
200.0,482,19784.366122
0.0,467,19790.876556
400.0,530,19798.304937
0.0,289,19802.314851
400.0,519,19809.576174
800.0,621,19818.389619
400.0,768,19829.376161
200.0,747,19840.11628
200.0,588,19848.920826
200.0,673,19858.894642
200.0,522,19866.314001
200.0,700,19876.112056
1000.0,717,19886.288948
400.0,600,19894.795401
400.0,490,19901.582633
200.0,503,19908.609527
1000.0,532,19915.932562
1000.0,691,19925.5252
600.0,592,19933.681301
800.0,612,19942.107533
800.0,644,19951.119464
400.0,591,19959.227613
800.0,586,19967.447927
400.0,454,19973.833828
800.0,528,19981.400127
600.0,616,19990.017272
800.0,569,19998.051864
600.0,664,20007.336418
800.0,637,20016.222172
200.0,505,20023.208251
400.0,635,20032.04564
400.0,611,20040.416187
400.0,629,20049.039389
200.0,537,20056.558747
0.0,283,20060.512937
400.0,645,20069.731472
200.0,520,20077.047138
600.0,554,20085.736181
600.0,597,20096.317091
200.0,496,20104.452035
200.0,568,20113.387879
0.0,517,20121.379049
400.0,543,20129.613284
400.0,550,20137.811776
200.0,612,20147.36613
600.0,614,20156.652053
400.0,539,20164.536503
800.0,568,20172.768357
400.0,566,20181.308557
600.0,536,20189.40067
1000.0,648,20199.18633
200.0,634,20208.569354
600.0,696,20219.215151
1000.0,616,20228.745601
600.0,565,20237.645111
800.0,616,20247.328798
600.0,626,20257.093733
200.0,619,20266.574458
1000.0,634,20276.557687
600.0,594,20286.061515
400.0,457,20293.423494
600.0,604,20302.812059
800.0,541,20310.435265
600.0,594,20318.531235
600.0,595,20327.120712
800.0,634,20335.948292
400.0,573,20343.947633
600.0,588,20352.368875
600.0,550,20360.20457
800.0,508,20367.019193
600.0,603,20376.727719
0.0,385,20382.502778
800.0,569,20391.42934
600.0,527,20399.352318
0.0,384,20405.061045
400.0,476,20412.196953
800.0,531,20420.399034
600.0,605,20430.362699
800.0,730,20441.99617
0.0,332,20447.200589
400.0,594,20456.859726
400.0,627,20466.122967
1000.0,645,20475.720804
600.0,592,20484.362452
200.0,487,20491.519526
600.0,561,20500.733086
600.0,603,20510.962541
400.0,488,20519.042077
600.0,630,20528.424193
800.0,577,20536.855855
600.0,612,20545.81706
400.0,499,20553.141874
600.0,615,20562.135866
800.0,572,20570.495578
800.0,593,20579.539164
800.0,596,20588.27339
400.0,494,20595.459363
400.0,572,20603.783827
400.0,490,20611.025569
1000.0,630,20620.169497
1000.0,609,20630.447833
400.0,632,20640.927044
400.0,567,20650.286657
400.0,554,20659.199492
600.0,510,20667.208026
400.0,568,20676.125943
600.0,573,20685.241466
400.0,620,20694.968903
600.0,455,20702.315641
600.0,549,20711.094378
0.0,398,20717.579673
400.0,524,20726.073501
800.0,577,20735.268476
400.0,497,20743.111008
200.0,427,20750.106857
800.0,538,20758.945069
0.0,388,20765.05691
600.0,613,20774.957608
400.0,683,20785.783398
800.0,614,20795.477627
400.0,548,20804.073843
0.0,511,20812.169366
800.0,553,20820.92602
200.0,498,20828.785455
1000.0,621,20838.808236
600.0,640,20849.262877
800.0,605,20858.057937
800.0,645,20867.460719
800.0,569,20875.746563
200.0,486,20882.719191
200.0,437,20888.979093
400.0,423,20896.897569
600.0,597,20907.004844
600.0,593,20915.698456
400.0,594,20924.360224
200.0,465,20931.115279
600.0,559,20939.33397
800.0,653,20949.641053
0.0,397,20956.237612
1000.0,782,20969.349928
800.0,588,20977.986411
800.0,608,20986.856985
800.0,724,20997.459001
400.0,430,21003.728751
600.0,678,21013.591953
400.0,609,21022.484236
400.0,608,21032.136026
400.0,570,21040.635285
400.0,499,21047.950713
600.0,530,21057.194764
800.0,613,21067.700305
400.0,600,21077.281519
800.0,539,21085.310587
800.0,596,21094.219462
800.0,516,21101.855599
1000.0,539,21109.887592
800.0,607,21120.277256
1000.0,640,21131.572108
600.0,556,21140.325328
800.0,603,21149.333822
800.0,547,21157.357141
600.0,588,21166.019038
600.0,528,21173.777073
600.0,514,21182.549113
200.0,548,21192.48235
600.0,595,21202.721706
800.0,693,21213.179913
600.0,569,21221.656701
800.0,703,21233.680828
600.0,563,21242.768059
600.0,508,21250.466186
600.0,763,21262.202423
800.0,577,21270.799623
600.0,546,21279.008544
1000.0,545,21287.074084
1200.0,659,21296.84608
800.0,577,21305.340064
400.0,579,21313.912861
400.0,407,21319.928805
1000.0,600,21329.422159
800.0,497,21336.991633
800.0,543,21345.366096
800.0,583,21354.364513
800.0,587,21363.70106
1200.0,623,21373.363151
800.0,617,21382.977674
1200.0,746,21394.191704
1000.0,575,21402.665054
1000.0,585,21411.426249
1000.0,620,21420.669815
1200.0,650,21431.525598
800.0,624,21441.029908
1000.0,593,21450.16793
1000.0,620,21459.828138
400.0,420,21466.330924
1000.0,576,21475.156406
1000.0,554,21483.646669
600.0,522,21491.739826
400.0,491,21499.245148
1000.0,581,21507.890255
400.0,582,21516.48214
1000.0,551,21524.754253
800.0,714,21535.275565
1000.0,542,21543.264417
800.0,567,21551.545556
1200.0,639,21561.08383
1200.0,611,21570.159549
1000.0,577,21578.727903
1000.0,659,21588.541591
200.0,575,21597.194033
1200.0,596,21606.048652
1200.0,761,21617.492639
1200.0,633,21626.872311
1000.0,648,21636.473995
1000.0,624,21645.695929
1200.0,625,21655.771698
800.0,565,21665.128532
400.0,549,21673.536559
600.0,550,21681.733051
600.0,508,21689.224589
600.0,587,21697.916448
400.0,411,21704.030186
1000.0,529,21711.912188
800.0,724,21722.722203
600.0,622,21732.028906
800.0,523,21739.743283
0.0,315,21744.339004
800.0,536,21752.244909
600.0,700,21762.657406
1000.0,533,21770.475993
1000.0,600,21779.710395
1400.0,744,21791.144461
1200.0,714,21801.719327
600.0,526,21809.404013
600.0,524,21817.107017
800.0,491,21824.367045
400.0,473,21831.616654
600.0,573,21841.203086
800.0,577,21850.5715
800.0,505,21858.497562
800.0,493,21867.002959
800.0,570,21876.736645
800.0,563,21885.389698
800.0,561,21893.870511
800.0,599,21902.926941
600.0,717,21913.690811
800.0,520,21921.496546
800.0,500,21928.969639
800.0,514,21936.708184
400.0,532,21944.71831
600.0,518,21952.585344
600.0,523,21960.479782
600.0,511,21968.610007
800.0,573,21978.475189
800.0,493,21986.229553
800.0,492,21994.374623
800.0,564,22004.775024
800.0,497,22013.15116
800.0,643,22024.158854
1000.0,574,22033.416895
800.0,502,22041.011669
600.0,509,22048.644136
600.0,526,22056.815242
400.0,603,22065.907726
400.0,562,22074.715345
400.0,503,22082.344483
400.0,646,22092.071191
400.0,585,22101.007269
600.0,498,22108.459735
600.0,534,22116.452
600.0,558,22124.904658
600.0,502,22132.428017
400.0,512,22140.08674
600.0,530,22148.04891
600.0,560,22156.438213
800.0,647,22166.276807
600.0,512,22174.008297
800.0,560,22182.481049
600.0,524,22190.463859
400.0,581,22199.25668
600.0,511,22206.978593
600.0,494,22214.415967
600.0,566,22222.978362
600.0,563,22231.453683
600.0,557,22239.822259
600.0,562,22248.316648
800.0,565,22256.831818
600.0,555,22265.598522
600.0,564,22274.154424
600.0,468,22281.115509
600.0,586,22290.545328
400.0,464,22297.625791
400.0,465,22304.63967
200.0,460,22311.592068
600.0,574,22320.232688
400.0,476,22327.409952
800.0,556,22335.765061
600.0,576,22344.57501
800.0,568,22353.29182
200.0,463,22360.358139
600.0,536,22368.408772
400.0,408,22374.702825
600.0,502,22382.312881
800.0,563,22390.745718
200.0,565,22399.268747
400.0,583,22408.099557
800.0,577,22416.900818
600.0,550,22425.207623
400.0,540,22433.365416
400.0,504,22440.92835
400.0,477,22448.084568
400.0,473,22455.296194
600.0,472,22462.455904
600.0,539,22470.559865
400.0,547,22479.052919
800.0,577,22488.237282
800.0,579,22497.08577
800.0,560,22505.536972
400.0,545,22513.750173
600.0,613,22523.026006
600.0,537,22531.178118
600.0,543,22539.380812
800.0,661,22549.418264
400.0,658,22559.450291
1000.0,584,22568.264446
800.0,558,22576.905588
800.0,564,22585.933835
400.0,412,22592.354469
1200.0,596,22601.422135
600.0,608,22610.692029
600.0,655,22620.571985
800.0,496,22628.026035
800.0,575,22636.674587
800.0,578,22645.374701
800.0,574,22654.391649
800.0,568,22663.332692
800.0,578,22673.447098
800.0,567,22682.445416
1000.0,638,22692.88336
800.0,564,22702.374155
800.0,564,22711.428543
400.0,534,22720.222297
1000.0,529,22728.943443
600.0,580,22738.222006
600.0,496,22745.793537
600.0,564,22754.438598
800.0,598,22764.08245
1000.0,600,22773.861462
600.0,592,22783.577129
800.0,711,22795.334517
800.0,569,22804.613026
600.0,551,22813.381895
400.0,549,22822.720168
600.0,646,22833.299903
400.0,512,22841.47278
800.0,565,22850.66688
800.0,554,22859.501559
800.0,561,22868.395459
600.0,530,22876.913601
800.0,601,22886.930386
400.0,538,22894.362634
800.0,503,22901.237856
400.0,492,22907.942017
800.0,632,22918.194124
800.0,578,22927.209544
1000.0,563,22935.282901
1000.0,589,22944.244093
600.0,573,22952.233735
800.0,552,22960.202276
1000.0,569,22968.30701
800.0,501,22975.411857
800.0,498,22982.488596
800.0,568,22991.157265
800.0,504,22998.991839
800.0,502,23006.066187
600.0,601,23014.487293
600.0,514,23021.678675
800.0,502,23028.849619
800.0,574,23036.613921
400.0,590,23044.574429
800.0,509,23051.65887
800.0,559,23059.227942
800.0,598,23067.380368
800.0,568,23075.513274
800.0,582,23083.426258
800.0,567,23091.239117
400.0,416,23096.821166
800.0,504,23103.708894
600.0,562,23111.80717
800.0,522,23119.286743
400.0,411,23126.450014
800.0,556,23134.516419
800.0,572,23142.804875
1000.0,522,23150.148239
1000.0,604,23158.584859
800.0,579,23166.983432
800.0,584,23175.618574
800.0,569,23183.724824
800.0,573,23192.196693
1000.0,592,23201.975417
400.0,531,23209.5206
400.0,406,23215.224066
400.0,465,23221.563748
400.0,405,23227.140164
400.0,406,23232.687142
400.0,403,23238.100558
600.0,534,23245.379731
400.0,523,23252.605035
600.0,531,23260.126293
800.0,596,23268.755807
400.0,534,23276.437903
600.0,453,23282.708241
800.0,577,23291.01052
800.0,629,23299.782566
800.0,558,23308.337252
400.0,461,23315.193892
400.0,462,23322.971665
600.0,560,23331.47875
600.0,451,23338.453909
200.0,458,23345.518482
800.0,511,23352.947623
600.0,504,23359.800134
600.0,544,23367.232162
800.0,503,23374.086458
600.0,545,23381.517055
600.0,544,23388.941725
600.0,467,23395.237708
600.0,505,23402.058629
600.0,601,23410.222715
600.0,550,23417.748704
600.0,529,23424.907421
600.0,594,23433.006053
800.0,576,23440.842448
